Date,Open,High,Low,Close,Wolumen
2021-10-16,472.85,484.33,462.75,464.85
2021-10-17,464.71,472.46,455.24,466.46
2021-10-18,466.51,483.89,466.51,482.05
2021-10-19,481.97,497.53,481.15,485.13
2021-10-20,484.96,505.81,481.74,501.72
2021-10-21,501.69,504.89,397.17,476.14
2021-10-22,476.15,498.05,471.12,475.9
2021-10-23,475.71,484.51,472.74,482.02
2021-10-24,482.02,486.34,468.04,476.13
2021-10-25,476.39,488.5,474.9,484.42
2021-10-26,484.51,489.54,480.69,480.94
2021-10-27,481.35,486.39,440.56,454.68
2021-10-28,454.61,494.88,446.94,490.04
2021-10-29,490.05,533.83,487.84,530.94
2021-10-30,530.92,540.54,512.24,524.44
2021-10-31,524.44,535.26,509.82,525.52
2021-11-01,525.5,548.03,512.15,544.56
2021-11-02,544.56,564.34,538.04,557.1
2021-11-03,557.2,570.19,538.17,566.75
2021-11-04,566.7,569.76,544.48,558.15
2021-11-05,558.22,615.57,555.09,607.28
2021-11-06,607.09,630.59,595.82,630.19
2021-11-07,630.09,669.64,630.09,645.27
2021-11-08,645.85,654.57,632.49,652.23
2021-11-09,652.51,656.95,632.39,636.74
2021-11-10,636.57,662.71,577.24,610.12
2021-11-11,610.16,635.22,602.47,632.49
2021-11-12,632.55,634.57,603.86,623.54
2021-11-13,623.74,655.06,620.76,650.67
2021-11-14,650.75,660.64,635.2,648.68
2021-11-15,648.47,659.85,630.92,637.1
2021-11-16,637.1,637.1,573.75,591.71
2021-11-17,591.75,592.85,554.51,575.16
2021-11-18,575.31,588.08,517.39,529.15
2021-11-19,529.67,585.79,524.78,581.43
2021-11-20,581.36,604.44,573.86,604.04
2021-11-21,604,605.74,580.55,589.18
2021-11-22,589.64,591.54,554.54,563.92
2021-11-23,563.86,605.199,558.55,593.121
2021-11-24,593.44,594.251,577.07,588.498
2021-11-25,588.498,647.392,587.915,639.848
2021-11-26,639.934,658.978,564.795,590.289
2021-11-27,590.386,621.27,583.907,607.821
2021-11-28,607.37,609.995,572.561,603.022
2021-11-29,603.116,629.559,602.304,623.605
2021-11-30,623.415,635.344,604.092,626.764
2021-12-01,626.678,650.345,619.08,624.497
2021-12-02,624.611,631.074,606.225,624.209
2021-12-03,624.262,628.307,575.314,591.97
2021-12-04,591.976,598.552,494.412,564.597
2021-12-05,564.597,582.429,543.089,554.657
2021-12-06,554.657,592.958,534.14,590.029
2021-12-07,590.029,593.5,572.99,573.817
2021-12-08,573.817,603.212,567.793,598.138
2021-12-09,598.151,617.766,568.146,577.802
2021-12-10,577.802,595.201,555,562.714
2021-12-11,563.063,573.098,542.713,561.2
2021-12-12,561.05,574.732,559.671,571
2021-12-13,571.096,572.401,511.234,529.823
2021-12-14,529.8,535.844,510.341,526.801
2021-12-15,526.523,546.8733,502.0509,537.7224
2021-12-16,537.9226,545.5726,527.8055,533.36
2021-12-17,533.36,535.9678,511.4534,528.3112
2021-12-18,528.7114,538.0151,517.0067,535.6142
2021-12-19,535.6142,544.4633,527.6582,533.6667
2021-12-20,533.5666,534.8604,506.4013,521.9565
2021-12-21,521.5085,535.7142,509.9529,531.1124
2021-12-22,531.1124,544.8634,527.4109,539.0694
2021-12-23,539.0694,552.721,524.9574,548.8743
2021-12-24,548.7194,554.5771,541.0704,543.2257
2021-12-25,543.1257,550.6752,537.7224,547.719
2021-12-26,547.719,549.7747,536.1679,548.3741,431717
2021-12-27,548.274,571.8715,543.2629,570.7712,1069114
2021-12-28,570.8712,571.3714,528.5529,536.0072,1548108
2021-12-29,536.0072,540.6081,517.0517,520.004,1123870
2021-12-30,519.8039,527.8055,508.4508,517.7035,1104365
2021-12-31,517.7035,528.3056,506.2506,511.5512,1130708.158616
2022-01-01,511.5512,527.4055,510.7511,525.6051,765868.04604409
2022-01-02,525.7051,533.9068,518.3036,531.5063,654013.59265702
2022-01-03,531.6063,532.8,510.051,512.6513,975558.32592193
2022-01-04,512.5512,520,502,510.049,1220516.9910435
2022-01-05,510.049,515.8484,457.3543,475.7524,1444529.6669365
2022-01-06,475.9524,481.2519,458.9541,476.4524,1709939.9479742
2022-01-07,476.4524,476.6906,437.5125,447.9552,1867580.894333
2022-01-08,447.9552,459.654,415.7584,435.1,1223023.9788129
2022-01-09,435.1,444.5,427.1,440.2,1066572.9101229
2022-01-10,440.3,445.5,407.7592,423.1,1424415.8634559
2022-01-11,423.1,467.7468,421.3579,461.6462,2099361.4402419
2022-01-12,461.5462,489.7958,456.7913,485.3941,1372867.9989383
2022-01-13,485.3941,489.4446,466.9867,476.9907,1421294.204169
2022-01-14,476.8907,492.3969,467.8871,490.4471,1422835.1805149
2022-01-15,490.4471,501.1004,485.3941,496.1479,897579.44019766
2022-01-16,496.1479,505.9023,488.7954,499.3997,841472.7540538
2022-01-17,499.4997,499.9999,467.1868,473.5894,1228737.7467729
2022-01-18,473.4893,479.7918,457.4372,472.9418,1215287.0509353
2022-01-19,472.9418,474.1896,453.8361,468.5405,919304.7595816
2022-01-20,468.6405,478.7436,444.8445,447.8896,1819124.8908006
2022-01-21,447.8896,448.1896,374.8124,382.1146,2354856.3468468
2022-01-22,382.3765,389.6168,336.9674,355.1065,3218786.2760502
2022-01-23,355.1065,389.0778,353.9708,371.2742,2041574.5840501
2022-01-24,371.4743,386.5773,337.0011,368.2104,1961836.5934285
2022-01-25,368.1104,388.3941,357.6072,382.291,1634661.4058048
2022-01-26,382.4912,401.2406,366.5832,373.2238,1452724.318887
2022-01-27,373.1237,393.4573,360.144,387.6937,1316607.8069445
2022-01-28,387.555,395.6187,375.9127,384.1768,1005266.9858165
2022-01-29,384.0768,397.3192,380.7761,389.9169,779640.56555348
2022-01-30,389.9169,389.9169,372.8491,376.3505,739704.97056728
2022-01-31,376.3505,385.4926,365.5462,376.188,807048.69466954
2022-02-01,376.288,388.3941,373.9242,386.0315,811284.09428206
2022-02-02,385.9314,387.1321,366.4465,369.5323,722616.21775139
2022-02-03,369.5323,371.1596,359.8798,369.3846,698530.13301983
2022-02-04,369.2846,398.539,368.7474,396.1166,1011120.2759375
2022-02-05,396.1166,431.2586,395.5162,414.5486,1409126.1783999
2022-02-06,414.4485,421.5528,407.2442,411.6646,767782.43326235
2022-02-07,411.5646,439.2511,411.0054,435.0043,1062132.8971244
2022-02-08,435.0043,445.6117,406.5844,410.6693,1499633.8791603
2022-02-09,410.5692,427.9848,407.4664,423.6655,1028016.9459159
2022-02-10,423.7656,435.1478,410.369,419.6936,1097456.5654053
2022-02-11,419.6936,419.7936,392.9571,394.2182,899724.86430187
2022-02-12,394.1182,407.2442,392.2744,403.4016,812128.76729278
2022-02-13,403.4016,407.8446,395.0369,400.1399,573691.60629221
2022-02-14,399.9398,404.6426,390.8344,403.7018,658258.39091361
2022-02-15,403.7018,442.4653,402.9013,430.258,1583824.2715718
2022-02-16,430.3581,434.1603,422.5534,428.3141,867111.41708688
2022-02-17,428.214,431.3587,400.24,405.2835,876739.54399983
2022-02-18,405.1834,411.2877,393.1357,397.9386,791746.42188572
2022-02-19,397.7385,406.6438,393.1965,399.0994,584411.52032408
2022-02-20,399.1995,400.7403,375.25,384.9924,785224.23388545
2022-02-21,384.9924,393.8575,360.244,363.4817,1253661.2720358
2022-02-22,363.3816,373.7868,348.9046,370.9854,1350677.5683969
2022-02-23,370.9854,384.3921,366.3197,371.2226,986337.92557211
2022-02-24,371.2226,371.3227,323.9619,354.9419,1753086.5910088
2022-02-25,355.142,375.0874,355.142,375.0874,1073485.4928351
2022-02-26,374.9874,386.2544,370.7482,373.6494,737930.45962618
2022-02-27,373.6494,381.3906,358.3791,363.2815,876919.82054467
2022-02-28,363.1452,397.3589,356.0424,392.8571,929848.87303731
2022-03-01,393.6574,424.7122,391.0564,407.6223,1603318.0903336
2022-03-02,407.6223,415.8247,403.8808,409.5819,953457.06287695
2022-03-03,409.5819,413.2239,397.5795,402.4805,697237.55069326
2022-03-04,402.4805,404.2212,372.0744,375.3126,785931.30713564
2022-03-05,375.3126,387.4162,367.5102,384.7154,599577.18900775
2022-03-06,384.6153,387.4162,372.7118,380.7142,506463.2035746
2022-03-07,380.9142,385.4156,362.9726,382.1146,997265.85562022
2022-03-08,382.0146,388.6777,376.2128,380.3761,741146.93792482
2022-03-09,380.3761,402.6403,379.876,391.8392,1089816.4910109
2022-03-10,391.8784,394.5789,363.1452,372.4489,863560.39999314
2022-03-11,372.4489,380.152,364.8094,373.4747,588263.65137248
2022-03-12,373.7747,379.2,371.2371,375.0375,420117.62060099
2022-03-13,375.1375,377.2754,361.5084,362.4087,419620.24029937
2022-03-14,362.0724,371.8744,359.636,369.5739,615116.31516261
2022-03-15,369.6739,374.7749,362.1724,372.1116,549429.8355515
2022-03-16,372.2116,386.716,368.0736,383.1149,676230.56095588
2022-03-17,383.1149,393.618,381.8764,391.5957,641627.51828797
2022-03-18,391.6957,400.24,384.1536,395.8978,665918.83038469
2022-03-19,395.7978,406.6032,395.058,399.1596,570166.1327747
2022-03-20,399.1995,400.9003,386.4545,393.0572,511279.49342921
2022-03-21,393.1965,399.4996,385.1925,396.7586,621836.79593081
2022-03-22,396.7586,410.205,395.0974,406.4031,699615.49458178
2022-03-23,406.303,411.9058,398.1592,406.6626,629301.37414479
2022-03-24,406.6032,416.8083,405.162,414.0656,763438.48396146
2022-03-25,413.9655,421.7107,405.7622,410.5052,745368.68060441
2022-03-26,410.5642,416.4081,407.663,414.5658,354950.62753907
2022-03-27,414.5658,427.571,411.8647,426.9707,484731.19898444
2022-03-28,427.0281,441.0764,426.3853,434.4737,924896.85409064
2022-03-29,434.6172,441.7766,427.7283,432.7163,819525.05181311
2022-03-30,432.673,449.4348,426.5706,442.7328,846291.53560475
2022-03-31,442.8328,452.3905,424.0848,429.4859,1178838.8118265
2022-04-01,429.6288,447.2788,413.0826,444.0776,1247495.0601845
2022-04-02,443.9888,454.3817,438.5315,442.3769,979752.51276413
2022-04-03,442.4769,450.18,432.3297,450.18,826551.66403509
2022-04-04,450.3351,455.8823,433.5867,445.9892,929907.41953039
2022-04-05,446.0338,460.138,444.8334,449.945,895501.98400487
2022-04-06,449.945,450.6901,418.4,426.4,885323.39872699
2022-04-07,426.4426,449.945,416.3416,435.5435,932882.69657583
2022-04-08,435.5435,441.1882,422.1844,425.9703,875628.11688975
2022-04-09,425.9703,428.3285,418.6255,422.4267,530053.33692955
2022-04-10,422.6267,429.5859,420.5841,423.8848,449490.79655318
2022-04-11,423.7847,425.0425,392.3785,393.1179,840736.25076314
2022-04-12,393.0179,416.8834,391.4174,413.0239,856206.21299819
2022-04-13,413.0239,423.1269,410.082,422.2266,815309.4481005
2022-04-14,422.1266,427.0281,411.4234,416.2416,668633.02847696
2022-04-15,416.2416,420.084,412.5825,417.4835,424291.85175037
2022-04-16,417.4835,418.8838,411.6412,417.0834,233314.6246398
2022-04-17,417.4835,418.7837,412.4412,414.3829,225148.58902079
2022-04-18,414.4829,417.9253,396.4396,417.1251,758898.51801932
2022-04-19,417.0251,424.7274,414.7244,420.6841,655871.83627939
2022-04-20,420.6841,431.4431,415.0415,419.4839,742167.25412274
2022-04-21,419.4839,425.7851,406.0406,406.3406,753513.74313227
2022-04-22,406.3406,413.9828,401.7803,408.0408,700648.35393531
2022-04-23,408.1816,408.2816,397.3795,405.9812,404894.93724938
2022-04-24,406.0812,406.2812,397.7795,401.3803,404509.69905018
2022-04-25,401.4803,403.3807,382.5383,403.1403,787105.56352493
2022-04-26,403.0806,407.4815,382.7765,386.9387,614442.5709535
2022-04-27,387.0387,394.8,381.3381,390.539,678271.75918
2022-04-28,390.6391,407.7408,388.5388,405.9,997003.07999762
2022-04-29,405.9,410.7411,389.7,392.2392,910331.93465364
2022-04-30,392.2392,399.94,388.5388,388.9,528551.21767289
2022-05-01,388.8,391.0391,375.6,388,759664.15119724
2022-05-02,388.1,392.5392,382.2,389.1389,602260.27402267
2022-05-03,389.1389,392.3392,379.724,383.0617,481170.23292087
2022-05-04,383.0617,403.1,381.6618,402.1,672289.45098051
2022-05-05,402,413.4173,370.6259,377.2245,1263608.3011738
2022-05-06,377.3245,383.1617,370.8629,379.962,768733.00918425
2022-05-07,379.962,381.5618,365.5634,365.6269,564676.01792656
2022-05-08,365.9634,367.5632,350.1599,359.1922,857216.37821922
2022-05-09,359.0922,359.2281,299.91,307.4385,1337804.7451972
2022-05-10,307.4385,332.7002,289.7131,309.6761,1574571.1441918
2022-05-11,309.1763,322.6709,259.7568,269.001,2068226.5414835
2022-05-12,269.2003,283.86,208.7208,265.8802,2906511.252706
2022-05-13,265.581,312.8182,262.2899,298.6914,1682865.6381779
2022-05-14,298.6914,299.5898,271.6556,288.7951,1178197.5675699
2022-05-15,288.7951,309.1286,285.2715,308.5983,729587.44106136
2022-05-16,308.6982,312.2249,289.9516,300.3091,746427.43561314
2022-05-17,300.2092,310.1585,296.1146,305.003,713385.60778871
2022-05-18,305.1028,308.1988,288.4246,293.6178,669828.02944093
2022-05-19,294.0173,308.3913,286.6269,305.1945,757067.43241343
2022-05-20,305.0946,315.5474,293.8175,302.2369,879440.91766778
2022-05-21,302.137,313.7601,299.0407,311.3947,644681.53552209
2022-05-22,311.3947,323.1793,310.9952,316.4198,787393.84182758
2022-05-23,316.4198,336.663,316.4198,324.3104,1046089.2350532
2022-05-24,324.178,329.4372,311.7255,328.1728,1088751.2755377
2022-05-25,328.3726,337.3946,323.6436,328.7051,1018093.5785369
2022-05-26,328.7051,331.435,297.143,311.7879,1217624.0424806
2022-05-27,311.7567,313.3863,290.9796,301.5981,1246312.6227387
2022-05-28,301.1533,309.0628,296.6317,307.8394,746119.53299477
2022-05-29,307.8394,310.0586,298.2775,303.3659,549474.94462493
2022-05-30,303.3659,322.7739,302.9815,321.4426,936712.22464863
2022-05-31,321.7746,324.3403,313.3491,318.8447,706971.23595931
2022-06-01,319.0446,324.2599,297.702,297.9316,692680.58333229
2022-06-02,297.9316,306.2242,297.4023,306.1242,564259.04716569
2022-06-03,306.1242,309.9673,293.1066,298.8398,585928.927564
2022-06-04,298.8398,301.7161,294.5933,300.0718,368383.87618007
2022-06-05,300.0718,302.6274,294.7493,300.4173,387170.69620664
2022-06-06,300.4173,312.0408,287.858,297.1472,662328.72768251
2022-06-07,297.1502,297.9495,273.3975,291.8634,742154.39894578
2022-06-08,291.7635,294.4026,283.7898,289.6116,507255.42654354
2022-06-09,289.5117,293.1477,286.1737,289.4567,298272.33774154
2022-06-10,289.4567,298.3253,282.9714,285.9335,760370.33376307
2022-06-11,286.0334,290.2891,264.971,271.0933,763705.25599253
2022-06-12,270.9934,273.4851,250.7459,261.3781,956180.32732994
2022-06-13,261.1784,261.7802,213.2796,224.5874,1583173.6209625
2022-06-14,224.6895,229.0651,203.9976,215.9406,1042110.9232994
2022-06-15,215.7408,228.0489,198.4441,225.9606,1201493.1526722
2022-06-16,226.0604,232.3441,211.4671,215.7192,954459.00153594
2022-06-17,210.8066,221.706,207.5112,215.541,2399563.3769145
2022-06-18,215.6409,218.7416,183.3283,193.7856,1490648.2203567
2022-06-19,193.7856,216.3401,189.5286,213.2225,1287007.5426486
2022-06-20,213.2225,219.1367,204.5338,214.0643,827527.14561164
2022-06-21,214.264,228.1944,212.6658,221.1565,949854.58946347
2022-06-22,220.8568,222.0777,211.0676,215.5842,796791.73126374
2022-06-23,215.5842,230.1696,213.786,226.1736,961328.53469515
2022-06-24,226.1736,241.8966,226.151,240.4123,659610.26013673
2022-06-25,240.5123,242.9568,229.6437,239.3323,624612.97326498
2022-06-26,239.5322,244.9333,235.6585,238.7519,581944.70777455
2022-06-27,238.7543,240.8458,230.1042,233.5919,759223.8321069
2022-06-28,233.6918,242.372,230.2972,232.4115,947402.72357059
2022-06-29,232.3116,232.3116,215.3003,221.0322,930984.01288693
2022-06-30,221.1321,222.1331,205.343,211.1463,1118530.7427958
2022-07-01,211.3461,226.5505,210.8467,217.7602,960926.13111249
2022-07-02,217.6603,219.1367,213.5434,219.0368,682881.83435807
2022-07-03,218.937,219.714,214,218.8152,392213.81731902
2022-07-04,215.3197,228.925,214.9202,228.4256,554687.83747203
2022-07-05,228.4256,236.3161,222.6548,232.0445,1111794.5947814
2022-07-06,232.1444,239.3364,228.7481,237.8381,1020538.7987389
2022-07-07,237.8381,243.5294,230.0467,242.2546,824444.19058128
2022-07-08,242.3545,247.5266,236.8341,241.455,996778.51034759
2022-07-09,241.455,244.853,239.832,243.4538,585859.45906734
2022-07-10,243.5294,244.1534,231.7609,234.5592,459417.58442001
2022-07-11,234.5592,234.859,227.8404,228.8938,669689.97099215
2022-07-12,228.7939,228.8397,220.779,221.8779,792441.94332699
2022-07-13,221.7558,228.8709,216.3834,226.0963,1211524.223475
2022-07-14,226.1962,239.856,225.5742,237.3575,1195000.7080916
2022-07-15,237.3575,242.4787,235.3587,239.5281,1092121.060911
2022-07-16,239.5281,250.2499,233.8064,249.0253,848844.224512
2022-07-17,249.1502,255.6795,246.4581,250.2349,1000774.9851057
2022-07-18,250.2349,264.7682,247.5232,257.4408,1543677.6518006
2022-07-19,257.4408,274.6,255.877,271.3434,1799105.881418
2022-07-20,271.3434,272.0816,256.9949,262.5131,1647047.0901064
2022-07-21,262.5131,266.0452,250.8251,265.1663,1291431.8595932
2022-07-22,265.2663,271.4353,261.2261,263.758,1178427.999013
2022-07-23,263.858,272.4973,252.7,255.4485,1131617.0199305
2022-07-24,255.5485,265.5106,255.4255,264.5529,765339.70491132
2022-07-25,264.5529,266.2532,249.6275,253.5203,1013808.6856706
2022-07-26,253.5203,253.5254,239.7024,244.2342,996621.83528961
2022-07-27,244.2342,269.5593,244.2342,269.1646,1452744.2031381
2022-07-28,269.1646,280.8618,263.6422,277.8556,1787201.3886762
2022-07-29,277.8556,301.9056,274.8027,296.9217,2590951.3299784
2022-07-30,296.3185,300.3081,285.78,288.7982,1551846.240149
2022-07-31,288.8982,297.0653,285.1798,286.7659,1258239.4265991
2022-08-01,286.6659,290.6162,277.975,281.4844,1113787.6253276
2022-08-02,281.4844,291.1873,274.385,285.1485,1220308.6364891
2022-08-03,284.7541,305.7917,278.364,302.1755,1525842.6832072
2022-08-04,302.1755,312.6094,295.4384,309.2093,1818677.8607962
2022-08-05,309.2093,321.4482,308.137,315.5599,1573514.6359591
2022-08-06,315.5599,322.8581,312.8156,319.1702,921801.60557291
2022-08-07,319.0734,325.8456,308.2678,323.3614,1006280.0185332
2022-08-08,323.3614,333.8634,322.1419,324.3389,1358976.3651435
2022-08-09,324.3389,326.6686,312.5688,325.9652,1123059.1571104
2022-08-10,325.9652,336.8582,313.7784,329.3955,1590415.315604
2022-08-11,329.2955,334.7004,323.1324,326.5534,1241988.4252871
2022-08-12,326.5534,327.7638,317.9589,324.149,882126.90168069
2022-08-13,324.2491,333.0664,323.226,326.3272,961521.31590673
2022-08-14,326.2272,331.0291,315.979,318.8956,829933.15255302
2022-08-15,318.8956,327.4819,313.7753,318.7765,979443.95397539
2022-08-16,318.8797,322.3677,312.1218,316.8285,818680.43201659
2022-08-17,316.9285,323.9324,304.4213,306.5215,1106576.2701319
2022-08-18,306.3214,310.5186,301.5121,303.503,948674.88436537
2022-08-19,303.503,304.0304,276.7,279.628,1519084.0544027
2022-08-20,280.128,289.1318,276.9778,283.0943,1314578.1884855
2022-08-21,282.9943,304.0909,281.3,300.994,1169742.1283151
2022-08-22,300.894,304.6061,288.7827,297.7464,1353545.4267089
2022-08-23,297.9464,301.6547,293.7912,298.406,972875.14337628
2022-08-24,298.5701,301.2181,294.4,297.6268,818054.98571557
2022-08-25,297.7268,307.2662,295.8059,301.9091,965971.4620424
2022-08-26,301.9091,302.7818,282.8,284.5285,945430.44481095
2022-08-27,284.4284,284.9285,273.4082,274.6082,1009223.6099973
2022-08-28,274.5055,284.1057,274.1082,281.4,662271.23150756
2022-08-29,281.3,286.3,272.3591,284.3199,1046982.5979973
2022-08-30,284.3227,292.0234,276.6055,281.9254,965179.59303684
2022-08-31,281.9254,289.9,278.6084,282.2972,878925.82364522
2022-09-01,282.2972,282.7028,271.1702,276.7834,696503.37003247
2022-09-02,276.7834,283.3198,274.0192,276.2414,671097.61715748
2022-09-03,276.2442,278.8307,274.3,276.9277,337603.08439855
2022-09-04,277,280.5281,275,277.8,388967.21732335
2022-09-05,277.8,281.5281,273.4,275.3275,558827.90804437
2022-09-06,275.3275,286.3286,261.7738,265.2,1029989.7945068
2022-09-07,265.1,280.2972,258.6922,278.8195,867111.1442167
2022-09-08,278.9,282.7198,275.6248,280.6421,810101.88591733
2022-09-09,280.7,295.9562,279.6336,289.8985,902518.0085732
2022-09-10,290.0015,297.3189,289.71,294.756,712516.22676478
2022-09-11,294.7589,298.7105,290.9698,291.4699,625755.86136132
2022-09-12,291.3699,299.8869,290.0725,292.7527,875917.4939021
2022-09-13,292.8527,298.1835,276.0221,278.3056,1021076.2156674
2022-09-14,278.3028,282.7226,273.4055,279.4699,954363.72210267
2022-09-15,279.4699,280.4645,266.6413,271.6755,1057145.8899235
2022-09-16,271.6755,276.4724,268.4731,273.9726,605031.43099263
2022-09-17,273.9726,279.928,273.5726,277.9,439145.18732256
2022-09-18,277.9,280.1,263.3,266.5,623459.56511497
2022-09-19,266.4,271.0542,256.7,268.9269,1149689.9282127
2022-09-20,269.0269,273.7274,265.3,266.2266,802992.28507054
2022-09-21,265.8027,276.4,262.5,264.4,1028239.8680726
2022-09-22,264.4,275.7,260.4,273.4,873064.4826501
2022-09-23,273.5,277.7722,268.7,274.9725,882314.65267835
2022-09-24,275.1725,284.9943,274.9808,276.2221,799220.07872887
2022-09-25,276.3221,279.8112,272.3973,272.4,540975.31434194
2022-09-26,272.4,276.9,270.8,274.1,727706.20229374
2022-09-27,274.1,286.5286,269.3,272.3728,964248.05510162
2022-09-28,272.2728,283.6716,266.3734,282.1,944716.77353857
2022-09-29,282.2,285.6,277.2,282.4282,764975.84119417
2022-09-30,282.5283,289.8,280.8719,281.3,936650.98828556
2022-10-01,281.2,285.4,277.7,283.2,537356.46874284
2022-10-02,283.2,287.1287,279.5279,285.8,447143.50825893
2022-10-03,285.7,289.0289,283.1,285.7286,682701.64093485
2022-10-04,285.8286,298.2895,285.5285,295.7887,777406.39364543
2022-10-05,295.9888,296.9594,289.2,292.7585,575402.04725284
2022-10-06,292.7585,297.9477,278.7334,279.7475,845571.04825518
2022-10-07,279.8476,287.4374,279.1474,282.8396,1139683.135393
2022-10-08,282.7283,283.3368,276.1304,276.5719,455064.82179659
2022-10-09,276.5719,279.4559,275.2,278.3557,459834.72676298
2022-10-10,278.4557,279.1558,271.6,274.9725,576914.80851906
2022-10-11,274.9,275,267.6732,270.173,636913.72143658
2022-10-12,270.1757,272.7973,269.3,271.1081,471225.68277344
2022-10-13,271.2081,273.7219,257.5742,273.0218,1240048.6293003
2022-10-14,273.1218,276.8249,267.6027,268.3107,692143.55719709
2022-10-15,268.4107,271.4163,268.108,268.2134,353626.79734144
2022-10-16,268.2161,273.8945,267.5187,271.3109,432837.78503747
2022-10-17,271.3136,275.5413,269.9027,274.9055,471842.13467518
2022-10-18,274.8055,276.0138,270.2027,273.0164,484569.8199996
2022-10-19,273.0109,273.9219,270.3054,273.4,359970.28809094
2022-10-20,273.4,273.4137,267.2813,269.0812,459845.10528841
2022-10-21,269.0731,271.1054,263.4947,269.3215,541788.85289949
